QUESTION_ID	PARTICIPANT_ID	SCORE
Q112	104070970	6
Q112	586070876	7
Q112	398070377	3
Q112	764070273	5
Q112	360071533	5
Q112	764070510	5
Q112	458070333	5
Q112	300070889	7
Q112	804070231	5
Q112	276071108	7
Q112	804070095	7
Q112	826070984	7
Q112	643070637	5
Q112	300070160	5
Q112	276071336	5
Q112	300071108	5
Q112	300070864	5
Q112	196070612	7
Q112	826071835	7
Q112	196070238	7
Q112	300070575	7
Q112	20070828	6
Q112	826072418	7
Q112	826071370	7
Q112	826070369	7
Q112	703070529	5
Q112	196070875	5
Q112	276070526	7
Q112	51070189	6
Q112	643070481	6
Q112	643070889	6
Q112	196070268	7
Q112	20070938	5
Q112	196070298	5
Q112	300071078	5
Q112	642071044	3
Q112	642070946	3
Q112	196070670	7
Q112	51071210	6
Q112	528070485	7
Q112	826070737	6
Q112	51070184	8
Q112	203070448	5
Q112	642070296	6
Q112	643070538	6
Q112	203071112	5
Q112	642071063	6
Q112	218070879	7
Q112	68070880	7
Q112	32070389	7
Q112	170074532	7
Q112	68070503	7
Q112	862070981	6
Q112	76070817	5
Q112	76071105	5
Q112	76071638	5
Q112	604070466	5
Q112	604070911	7
Q112	68070751	7
Q112	170073458	6
Q112	604071236	7
Q112	604070526	7
Q112	32070608	5
Q112	32070826	5
Q112	218071141	7
Q112	32070331	5
Q112	68071520	7
Q112	218070696	5
Q112	218070560	5
Q112	170071768	5
Q112	604070792	6
Q112	68071438	6
Q112	604070686	5
Q112	68070243	7
Q112	68070391	7
Q112	68070193	7
Q112	32070928	5
Q112	32070965	7
Q112	604070889	7
Q112	68071488	5
Q112	218070031	7
Q112	604070732	7
Q112	170075521	5
Q112	604071105	5
Q112	170075357	5
Q112	68070360	5
Q112	76070923	5
Q112	434070378	5
Q112	566070511	7
Q112	504070780	7
Q112	434070339	5
Q112	566070614	7
Q112	566070634	7
Q112	566070491	7
Q112	404070237	7
Q112	818070721	5
Q112	788070993	5
Q112	434071034	7
Q112	434070267	7
Q112	818070405	7
Q112	434070485	7
Q112	434070879	7
Q112	566071169	6
Q112	404070790	7
Q112	434070172	7
Q112	404071137	7
Q112	404071087	7
Q112	404071169	6
Q112	404070876	5
Q112	504070688	6
Q112	716070843	5
Q112	434071036	7
Q112	788070056	5
Q112	231070711	5
Q112	231070877	5
Q112	231070595	5
Q112	566070050	5
Q112	231070673	7
Q112	818070824	7
Q112	434070692	7
Q112	231071104	7
Q112	231070579	7
Q112	716070536	5
Q112	566070959	5
Q112	716071022	5
Q112	404070732	5
Q112	231070376	5
Q112	840072545	7
Q112	630070271	7
Q112	840071593	6
Q112	840071905	7
Q112	840073591	7
Q112	558070373	5
Q112	320070033	7
Q112	484070446	5
Q112	558070233	5
Q112	320070472	7
Q112	320070283	7
Q112	840073175	6
Q112	124071522	8
Q112	630070260	7
Q112	630070293	7
Q112	484070675	7
Q112	630070493	7
Q112	124072867	5
Q112	124074923	5
Q112	558070169	7
Q112	558070890	6
Q112	124074636	7
Q112	558070699	6
Q112	484071565	7
Q112	630070875	7
Q112	558070460	5
Q112	558070662	5
Q112	124071957	5
Q112	484071166	5
Q112	558070830	5
Q112	484071697	7
Q112	558071091	6
Q112	124070940	7
Q112	840073030	5
Q112	124070073	7
Q112	558070265	5
Q112	558071011	5
Q112	124071381	5
Q112	124074421	5
Q112	558070700	5
Q112	36071001	7
Q112	36071745	7
Q112	36070140	7
Q112	554070668	6
Q112	36070019	7
Q112	554070083	5
Q112	554070133	5
Q112	36070409	7
Q112	36070923	7
Q112	36071455	7
Q112	36070308	7
Q112	36070224	7
Q112	36070222	8
Q112	554070629	8
Q112	36071119	7
Q112	554070399	5
Q112	554070959	5
Q112	36071408	5
Q112	554070030	5
Q112	554070285	5
Q112	36070868	7
Q112	36071088	7
Q112	36070204	7
Q112	36071036	7
Q112	36070300	7
Q112	36071799	7
Q112	36071441	7
Q112	36071281	7
Q112	554070017	6
Q112	554070036	6
Q113	392070305	3
Q113	496071422	3
Q113	392071147	2
Q113	702070600	3
Q113	410070072	3
Q113	792071927	3
Q113	50070350	2
Q113	368070639	3
Q113	156072215	3
Q113	446070268	2
Q113	702070315	3
Q113	364071134	3
Q113	446070151	3
Q113	156071695	3
Q113	410070326	3
Q113	608071077	2
Q113	104070703	2
Q113	496070809	4
Q113	410070207	3
Q113	50070080	3
Q113	586071771	2
Q113	156072802	3
Q113	398070381	2
Q113	360072567	2
Q113	496071530	2
Q113	50070195	2
Q113	104071103	2
Q113	50070235	2
Q113	792070975	2
Q113	586070703	2
Q113	360070145	2
Q113	104071010	1
Q113	368071192	2
Q113	392070086	3
Q113	764070214	2
Q113	156070359	2
Q113	104071015	2
Q113	462070559	2
Q113	104070362	2
Q113	156072801	2
Q113	276070570	3
Q113	300071044	2
Q113	203070450	3
Q113	804070054	2
Q113	276070718	3
Q113	203070483	2
Q113	196070457	3
Q113	826070674	3
Q113	909070330	3
Q113	196070423	3
Q113	196070375	3
Q113	826070078	3
Q113	196070897	3
Q113	51070898	2
Q113	300070455	3
Q113	826071045	2
Q113	528071484	3
Q113	20070155	2
Q113	203070685	3
Q113	276070371	2
Q113	203070395	2
Q113	826071950	3
Q113	51070550	2
Q113	703070812	2
Q113	642070774	2
Q113	642070880	2
Q113	300070759	2
Q113	703071091	2
Q113	642071044	2
Q113	300071080	2
Q113	300070874	2
Q113	51070834	2
Q113	826070961	4
Q113	642071246	2
Q113	826072488	2
Q113	703070698	2
Q113	203070347	2
Q113	703070362	2
Q113	643070475	2
Q113	203070448	2
Q113	170078225	3
Q113	170072976	3
Q113	32070084	2
Q113	152070225	3
Q113	218070739	2
Q113	32070702	2
Q113	170073125	4
Q113	68071357	2
Q113	152070704	3
Q113	170070881	4
Q113	68071057	2
Q113	68071245	2
Q113	76070851	3
Q113	76070610	3
Q113	76070100	3
Q113	170073788	3
Q113	862070728	3
Q113	604071106	3
Q113	170073487	3
Q113	152070308	3
Q113	68070954	2
Q113	68071696	2
Q113	862070488	3
Q113	604071224	2
Q113	862070840	3
Q113	604070426	2
Q113	76071368	2
Q113	862070533	2
Q113	170074454	2
Q113	68070050	2
Q113	76070256	2
Q113	68071684	2
Q113	218070082	2
Q113	170076402	2
Q113	68071488	2
Q113	218071019	2
Q113	76070411	2
Q113	170075524	2
Q113	32070930	2
Q113	68070244	2
Q113	788070595	3
Q113	788070953	2
Q113	566070319	3
Q113	504070696	2
Q113	504071167	2
Q113	504070354	2
Q113	716070259	2
Q113	788070371	2
Q113	504070422	2
Q113	716070136	2
Q113	434070875	3
Q113	434070812	3
Q113	788070476	3
Q113	434070255	3
Q113	788070418	3
Q113	788070077	3
Q113	504070875	3
Q113	404070684	3
Q113	504070221	3
Q113	566071169	2
Q113	404070726	2
Q113	716070374	2
Q113	504070331	2
Q113	434070705	2
Q113	231070315	2
Q113	504070333	2
Q113	231070044	2
Q113	716070880	1
Q113	404070950	2
Q113	231070291	2
Q113	231071104	3
Q113	231070613	3
Q113	434070466	3
Q113	434070003	3
Q113	716070439	2
Q113	716071157	2
Q113	231070237	2
Q113	566070408	2
Q113	404070117	2
Q113	716070998	2
Q113	558070558	2
Q113	840072246	3
Q113	840072630	3
Q113	484070460	3
Q113	840072600	3
Q113	484071203	3
Q113	558070225	3
Q113	320070405	2
Q113	558070373	3
Q113	484070886	3
Q113	124072294	3
Q113	124073448	3
Q113	630070128	3
Q113	124070797	3
Q113	124070054	3
Q113	124074809	2
Q113	558070556	1
Q113	484070675	2
Q113	840071552	2
Q113	558071113	1
Q113	484071052	3
Q113	484071156	3
Q113	124072164	2
Q113	558070890	2
Q113	484071469	2
Q113	484071231	3
Q113	484071166	3
Q113	558071007	2
Q113	124072336	2
Q113	558070680	2
Q113	840073105	2
Q113	558070905	2
Q113	320070298	3
Q113	124073091	3
Q113	558070903	2
Q113	124073640	2
Q113	484070575	2
Q113	558071100	2
Q113	558071011	2
Q113	124071764	2
Q113	36070424	3
Q113	554071058	2
Q113	36071786	2
Q113	554070224	3
Q113	36071403	2
Q113	554070083	2
Q113	36070923	3
Q113	554070861	2
Q113	36070409	3
Q113	554070550	3
Q113	36071239	3
Q113	36071168	3
Q113	36070234	3
Q113	36070533	3
Q113	554070122	3
Q113	554070038	3
Q113	554070619	3
Q113	554070399	3
Q113	554070633	3
Q113	36071116	3
Q113	36071761	2
Q113	36070073	2
Q113	36070559	2
Q113	36071088	2
Q113	36070721	2
Q113	36070625	3
Q113	554070036	3
Q113	36071664	3
Q113	36071623	3
Q113	554070512	3
Q114	392070579	3
Q114	702070844	2
Q114	417070743	3
Q114	156072269	3
Q114	410070940	3
Q114	400070526	2
Q114	156070338	2
Q114	792071406	1
Q114	364072181	1
Q114	586070561	2
Q114	410070882	3
Q114	792071647	3
Q114	398070385	
Q114	344071250	4
Q114	496070985	3
Q114	400070933	3
Q114	50070080	2
Q114	360070651	3
Q114	702070431	2
Q114	364071794	2
Q114	586071235	3
Q114	360071025	2
Q114	364071018	2
Q114	104070828	2
Q114	360071835	2
Q114	50070807	2
Q114	586071740	2
Q114	360072133	2
Q114	792070247	2
Q114	764070371	2
Q114	360070271	1
Q114	104070100	2
Q114	792070943	2
Q114	608070935	3
Q114	400070789	3
Q114	156072749	2
Q114	50070285	2
Q114	764070327	2
Q114	764071255	2
Q114	458070159	2
Q114	528072060	3
Q114	20071000	3
Q114	528072044	3
Q114	703070417	3
Q114	203070246	3
Q114	642070591	3
Q114	528070146	3
Q114	20070058	3
Q114	276070359	3
Q114	20070372	3
Q114	826070021	3
Q114	528070953	3
Q114	642070899	3
Q114	300070975	4
Q114	909070279	3
Q114	528070706	3
Q114	203070685	3
Q114	703070722	3
Q114	909070001	2
Q114	203070148	3
Q114	826072249	2
Q114	688071187	3
Q114	688070615	3
Q114	51070229	2
Q114	642071011	2
Q114	300070753	3
Q114	643070626	2
Q114	703071091	2
Q114	642070393	2
Q114	300070500	3
Q114	300071169	3
Q114	196070560	3
Q114	196070893	3
Q114	196070670	3
Q114	196070876	3
Q114	688071169	3
Q114	196070706	2
Q114	203070083	3
Q114	51070040	3
Q114	703070055	3
Q114	218070704	2
Q114	170079167	3
Q114	170070113	3
Q114	604070005	2
Q114	68070913	3
Q114	170075659	2
Q114	32070267	2
Q114	32070068	2
Q114	170072649	2
Q114	170073330	2
Q114	218070751	3
Q114	76071663	3
Q114	68071817	3
Q114	76070540	3
Q114	68071914	3
Q114	604070260	3
Q114	218070403	3
Q114	76071361	2
Q114	862070899	2
Q114	32070674	2
Q114	604070597	2
Q114	68071789	2
Q114	170075193	2
Q114	170074636	2
Q114	68071803	3
Q114	76071368	2
Q114	170071755	2
Q114	152070855	2
Q114	68071772	2
Q114	170077228	2
Q114	32070965	2
Q114	76070252	2
Q114	604070732	3
Q114	68071692	3
Q114	862070540	3
Q114	218070529	2
Q114	76070411	2
Q114	76071763	2
Q114	604071082	2
Q114	170076609	2
Q114	434070159	3
Q114	566070345	3
Q114	788070310	2
Q114	504071138	2
Q114	566070522	3
Q114	566070479	2
Q114	788070123	2
Q114	716070447	2
Q114	404070378	2
Q114	504071144	2
Q114	434070248	4
Q114	434070196	4
Q114	434070266	4
Q114	504070192	3
Q114	404070785	3
Q114	788071150	3
Q114	716070473	2
Q114	716070017	2
Q114	566071031	3
Q114	404070790	2
Q114	231070315	2
Q114	716070958	3
Q114	566070678	3
Q114	504070713	2
Q114	504070292	2
Q114	504070334	2
Q114	716070264	3
Q114	231071049	2
Q114	716070497	1
Q114	231070481	2
Q114	434070021	3
Q114	434070056	3
Q114	788070975	2
Q114	434071189	3
Q114	716070560	2
Q114	504070923	2
Q114	716070748	2
Q114	404070535	1
Q114	716071171	2
Q114	231070900	2
Q114	630071086	3
Q114	558070202	2
Q114	124075128	3
Q114	484070448	3
Q114	840072992	3
Q114	484070227	2
Q114	558070617	2
Q114	484071203	2
Q114	320070314	2
Q114	558070399	2
Q114	124074707	3
Q114	124070719	3
Q114	840072503	3
Q114	320070316	3
Q114	124071196	3
Q114	484070685	3
Q114	484070880	3
Q114	630070403	2
Q114	124074923	3
Q114	558070559	3
Q114	124074234	2
Q114	124073126	2
Q114	484070305	2
Q114	124071921	2
Q114	124075795	2
Q114	558070375	2
Q114	558070338	2
Q114	320070140	3
Q114	558070797	2
Q114	558071178	2
Q114	630070856	3
Q114	630070871	3
Q114	558071167	3
Q114	320070298	3
Q114	840071628	3
Q114	124073465	2
Q114	124075490	2
Q114	124071764	2
Q114	558071141	2
Q114	484071258	2
Q114	554070555	3
Q114	36071001	3
Q114	36070528	3
Q114	36071810	3
Q114	554070043	2
Q114	36070409	2
Q114	554070861	1
Q114	36070923	2
Q114	36071455	2
Q114	554070083	1
Q114	36071015	3
Q114	554070742	3
Q114	554070199	3
Q114	36070814	3
Q114	36070421	3
Q114	36071167	3
Q114	36071720	3
Q114	554070473	3
Q114	36071408	3
Q114	554070205	3
Q114	36070108	3
Q114	554070650	3
Q114	36071761	3
Q114	36070300	3
Q114	36071598	3
Q114	554070017	3
Q114	36070870	3
Q114	36071797	3
Q114	36071156	3
Q114	36071799	3
Q121	702072010	4
Q121	458071111	4
Q121	446070110	3
Q121	364072081	3
Q121	704070797	3
Q121	446070268	3
Q121	368070816	2
Q121	156072215	3
Q121	368070521	2
Q121	764071303	3
Q121	702071664	4
Q121	392070621	4
Q121	364072033	3
Q121	368071080	4
Q121	344071736	4
Q121	156070938	3
Q121	368070243	3
Q121	104070831	3
Q121	368071036	3
Q121	156070674	3
Q121	368070055	3
Q121	398070261	4
Q121	586070757	3
Q121	417070712	3
Q121	762070602	3
Q121	360072264	3
Q121	764070446	3
Q121	360071971	3
Q121	50070155	3
Q121	156070833	3
Q121	792072084	4
Q121	360072834	3
Q121	392070783	3
Q121	364071177	3
Q121	158070995	3
Q121	458070034	3
Q121	360072106	3
Q121	398070362	3
Q121	156071622	3
Q121	360072276	3
Q121	826070537	4
Q121	196070371	4
Q121	804070575	4
Q121	528071643	4
Q121	826071519	4
Q121	20070182	3
Q121	20070114	3
Q121	196070076	3
Q121	528071781	3
Q121	300070978	3
Q121	528070780	4
Q121	300070127	4
Q121	196070765	4
Q121	528070872	4
Q121	703071004	4
Q121	804070208	3
Q121	203070482	3
Q121	528071528	3
Q121	703070087	3
Q121	826070751	3
Q121	51070498	3
Q121	703070523	3
Q121	804070390	3
Q121	276070082	4
Q121	51070657	3
Q121	300070753	3
Q121	642070880	3
Q121	196070079	2
Q121	909070041	3
Q121	643070626	3
Q121	688070914	3
Q121	300070837	3
Q121	196070893	3
Q121	196070670	4
Q121	300071096	3
Q121	826070421	3
Q121	196070373	3
Q121	703070834	3
Q121	703070559	3
Q121	300070967	3
Q121	604071344	4
Q121	218070959	4
Q121	862070503	3
Q121	218070439	4
Q121	170078278	4
Q121	862070376	3
Q121	862071001	3
Q121	218070360	4
Q121	170074071	3
Q121	604070165	3
Q121	68071473	4
Q121	170071735	4
Q121	68071057	4
Q121	68070054	4
Q121	170078920	4
Q121	604070243	3
Q121	170074738	3
Q121	152070523	4
Q121	862070702	3
Q121	170074222	3
Q121	218070254	3
Q121	218070560	3
Q121	76070900	3
Q121	170076742	4
Q121	604071242	3
Q121	170075532	2
Q121	218070159	3
Q121	862070167	3
Q121	170071755	2
Q121	68070710	3
Q121	862070540	3
Q121	68071684	3
Q121	170076402	3
Q121	218070031	3
Q121	218070839	3
Q121	604070647	3
Q121	152070115	3
Q121	604071105	3
Q121	76071763	4
Q121	604071163	3
Q121	566070871	4
Q121	566070551	4
Q121	434070272	4
Q121	434070431	4
Q121	716070194	3
Q121	504070503	3
Q121	504070916	3
Q121	434070214	
Q121	716070259	3
Q121	231070961	3
Q121	434070460	3
Q121	404070061	4
Q121	434070266	3
Q121	404070015	4
Q121	818070631	3
Q121	716070937	3
Q121	788071111	3
Q121	404071087	3
Q121	231070122	3
Q121	404071230	3
Q121	788070465	3
Q121	404070666	3
Q121	504070819	3
Q121	566070920	3
Q121	716071201	3
Q121	504070335	3
Q121	818070956	3
Q121	566071145	3
Q121	716070590	3
Q121	566071175	3
Q121	404070668	4
Q121	434070790	4
Q121	818070417	3
Q121	231070579	3
Q121	231070716	3
Q121	231070472	3
Q121	716070882	3
Q121	566070423	3
Q121	716070561	3
Q121	716070371	3
Q121	124070947	4
Q121	484070106	4
Q121	124072357	4
Q121	484071448	4
Q121	124075749	4
Q121	484070859	3
Q121	484071340	3
Q121	630070651	3
Q121	558070344	3
Q121	630070788	3
Q121	840072531	4
Q121	840072291	4
Q121	840071019	4
Q121	840072159	4
Q121	840073220	4
Q121	558071054	4
Q121	558070770	4
Q121	558070572	4
Q121	558070117	4
Q121	558070243	4
Q121	484070242	3
Q121	124074880	4
Q121	558070304	3
Q121	484070921	3
Q121	484070960	3
Q121	320071182	3
Q121	320070650	3
Q121	484070504	3
Q121	558071178	3
Q121	484071234	3
Q121	124073608	4
Q121	124074936	4
Q121	124070014	4
Q121	630070868	3
Q121	124072642	4
Q121	484071258	4
Q121	124075339	3
Q121	124073465	3
Q121	558070861	3
Q121	484071170	4
Q121	36070163	4
Q121	554070951	4
Q121	554070632	4
Q121	36071640	4
Q121	36070723	4
Q121	36070923	4
Q121	36070815	4
Q121	36070409	4
Q121	554070861	4
Q121	36071455	4
Q121	554070108	4
Q121	554070628	4
Q121	36070308	4
Q121	36071722	4
Q121	36071673	4
Q121	36070156	4
Q121	36071167	4
Q121	554070913	4
Q121	554070619	4
Q121	36071720	4
Q121	36070868	4
Q121	36071251	3
Q121	36070626	3
Q121	36071761	4
Q121	36071377	4
Q121	36071623	4
Q121	36070625	4
Q121	36071797	4
Q121	36071156	4
Q121	36071281	4
Q122	392070305	1
Q122	398070643	1
Q122	446070289	1
Q122	392071182	1
Q122	702070773	1
Q122	608070826	1
Q122	608071144	1
Q122	344070125	1
Q122	462070857	1
Q122	344070683	1
Q122	158070169	1
Q122	446070704	1
Q122	156070621	1
Q122	156072222	1
Q122	417070924	1
Q122	158070174	1
Q122	158071137	1
Q122	462070643	1
Q122	608071056	1
Q122	344070666	1
Q122	586071499	1
Q122	586070757	1
Q122	764071166	1
Q122	368070719	1
Q122	422070713	1
Q122	50070270	1
Q122	764070464	1
Q122	792071866	1
Q122	764070926	1
Q122	462070161	1
Q122	762070413	1
Q122	400070446	1
Q122	360073171	1
Q122	158071000	1
Q122	792071350	1
Q122	360072549	1
Q122	156070724	1
Q122	462070093	
Q122	764070580	1
Q122	792072198	1
Q122	643071708	1
Q122	703070749	1
Q122	804070575	1
Q122	276070408	1
Q122	20070910	1
Q122	276071396	1
Q122	826071299	1
Q122	20070182	1
Q122	804070158	1
Q122	203070483	1
Q122	300070386	1
Q122	909070382	1
Q122	826070754	1
Q122	642070379	1
Q122	826071378	1
Q122	826070751	1
Q122	642070795	1
Q122	203071120	1
Q122	826071169	1
Q122	826070777	1
Q122	51070332	1
Q122	528072115	1
Q122	703070466	
Q122	826072245	1
Q122	51071122	1
Q122	196070079	1
Q122	203071103	
Q122	196070210	1
Q122	703071091	1
Q122	300071130	1
Q122	300071057	1
Q122	826070869	1
Q122	300070837	1
Q122	276070162	1
Q122	51070467	1
Q122	826071546	1
Q122	203070887	1
Q122	826070698	1
Q122	826071429	1
Q122	826071625	1
Q122	152070387	1
Q122	862070005	1
Q122	604070383	2
Q122	68070597	1
Q122	218070383	1
Q122	170072649	
Q122	68071374	1
Q122	32070370	1
Q122	218070393	
Q122	170076354	
Q122	170078734	1
Q122	604070902	1
Q122	170071131	1
Q122	68071923	1
Q122	68071245	1
Q122	32070360	1
Q122	68070169	1
Q122	152070570	1
Q122	170074168	1
Q122	604071131	1
Q122	152070639	1
Q122	604070716	1
Q122	604071242	1
Q122	152070638	1
Q122	604070597	1
Q122	218070599	1
Q122	604070601	1
Q122	170071258	1
Q122	218070103	1
Q122	76071672	1
Q122	218070031	1
Q122	862070540	1
Q122	76070256	1
Q122	68070025	1
Q122	170075529	1
Q122	152070858	1
Q122	862070909	1
Q122	152070115	1
Q122	32070925	1
Q122	218070529	1
Q122	788071052	1
Q122	434070112	1
Q122	788070878	1
Q122	504070482	1
Q122	788070898	1
Q122	504071112	1
Q122	818070329	1
Q122	818070889	1
Q122	434070636	1
Q122	566070545	
Q122	504071190	1
Q122	434070558	1
Q122	231071179	1
Q122	434070280	1
Q122	404070061	1
Q122	716070473	1
Q122	434070551	1
Q122	566070620	1
Q122	788070682	
Q122	404070723	1
Q122	434070455	1
Q122	818071173	1
Q122	504070145	1
Q122	818070473	1
Q122	434071083	1
Q122	231070895	1
Q122	231070763	1
Q122	716071088	1
Q122	504070674	1
Q122	566070151	1
Q122	788070975	1
Q122	716071212	1
Q122	404070567	1
Q122	231070716	1
Q122	818070635	1
Q122	716070563	1
Q122	231070747	1
Q122	716070571	1
Q122	231070603	1
Q122	231071018	1
Q122	124070776	1
Q122	124070208	1
Q122	124072217	1
Q122	484071587	1
Q122	124075169	1
Q122	558070140	1
Q122	484070950	1
Q122	484071449	1
Q122	558070082	1
Q122	558070127	1
Q122	124071851	1
Q122	124074624	1
Q122	320070056	1
Q122	840073033	1
Q122	840073472	1
Q122	840071765	1
Q122	558070451	1
Q122	840073006	1
Q122	484070685	1
Q122	630071087	1
Q122	484071635	1
Q122	558070527	1
Q122	630070899	1
Q122	558070890	1
Q122	124071473	1
Q122	320071182	1
Q122	484071231	1
Q122	558070338	1
Q122	558070499	1
Q122	558070460	1
Q122	484070522	1
Q122	558071071	1
Q122	124073164	1
Q122	124070985	1
Q122	124070929	1
Q122	558070937	1
Q122	124073640	1
Q122	558070700	1
Q122	124073609	1
Q122	558070960	1
Q122	36070405	1
Q122	36070833	1
Q122	36070399	1
Q122	36071068	
Q122	554070823	
Q122	554070083	1
Q122	36070923	
Q122	36071455	
Q122	36070409	
Q122	36070815	
Q122	36070148	1
Q122	36071073	1
Q122	554070628	1
Q122	36071303	1
Q122	554070971	1
Q122	554070992	1
Q122	554070473	1
Q122	36071701	1
Q122	554070959	1
Q122	36071408	1
Q122	36071130	1
Q122	36071124	1
Q122	554070650	1
Q122	36070559	1
Q122	36071579	1
Q122	36070522	1
Q122	554070512	
Q122	36071797	1
Q122	36071799	1
Q122	554070017	
Q123	702071758	1
Q123	156070776	1
Q123	608070208	1
Q123	344070052	1
Q123	104070845	1
Q123	156072949	1
Q123	392070333	1
Q123	364071592	1
Q123	50070346	1
Q123	702071125	1
Q123	496070230	1
Q123	702071487	1
Q123	392070826	1
Q123	764071298	1
Q123	608070135	1
Q123	156071143	1
Q123	586070158	1
Q123	156072247	1
Q123	400070154	1
Q123	368070963	1
Q123	764070656	1
Q123	586071352	1
Q123	156071507	1
Q123	417070494	1
Q123	360072606	1
Q123	360073125	1
Q123	462070144	1
Q123	764071059	1
Q123	360071492	1
Q123	586070845	1
Q123	360072770	1
Q123	704070488	1
Q123	360070016	1
Q123	496071606	1
Q123	496071516	1
Q123	360072106	1
Q123	704071042	1
Q123	704070398	1
Q123	156070714	1
Q123	50071155	1
Q123	276070506	1
Q123	826070558	1
Q123	643071341	1
Q123	300071082	1
Q123	643070440	1
Q123	203070883	1
Q123	300070188	1
Q123	703070965	1
Q123	642070591	1
Q123	20070487	1
Q123	528070865	1
Q123	643071667	1
Q123	20070046	1
Q123	196070408	1
Q123	688070523	1
Q123	826070610	1
Q123	826070642	1
Q123	826072131	1
Q123	300071107	1
Q123	20070990	1
Q123	909070351	1
Q123	276071164	1
Q123	528070727	1
Q123	203070200	1
Q123	643070453	2
Q123	203071144	1
Q123	703070896	1
Q123	196070079	1
Q123	203070260	1
Q123	300070500	1
Q123	20070970	1
Q123	528070485	1
Q123	688070914	1
Q123	528071543	1
Q123	688071016	1
Q123	528070024	1
Q123	826070421	1
Q123	703071001	1
Q123	642070866	2
Q123	203070541	1
Q123	68070862	2
Q123	32070299	1
Q123	604070408	1
Q123	32070878	1
Q123	862070182	1
Q123	76070986	1
Q123	76070318	1
Q123	604070765	1
Q123	76071472	1
Q123	32070433	1
Q123	68071106	1
Q123	170078920	1
Q123	862070015	1
Q123	604071251	2
Q123	68071046	1
Q123	68070996	1
Q123	862071157	1
Q123	152070632	2
Q123	170074624	1
Q123	170075163	1
Q123	76071664	1
Q123	170076289	1
Q123	170075018	1
Q123	152070215	1
Q123	218071049	1
Q123	218070216	1
Q123	170070534	1
Q123	170074041	1
Q123	76071392	1
Q123	76071655	1
Q123	68070308	1
Q123	68070806	1
Q123	218070839	1
Q123	604070889	1
Q123	604070681	1
Q123	68070360	1
Q123	218071019	1
Q123	68070921	1
Q123	604070712	1
Q123	152070115	1
Q123	566070668	1
Q123	566070511	1
Q123	404070468	1
Q123	504070882	1
Q123	404071161	1
Q123	818070123	1
Q123	404070205	1
Q123	566070595	1
Q123	566070491	1
Q123	716070259	1
Q123	434070558	1
Q123	434070146	1
Q123	434070255	1
Q123	504070192	1
Q123	504070379	1
Q123	404070191	1
Q123	716070038	1
Q123	818070136	1
Q123	818070345	1
Q123	818070183	1
Q123	404071186	1
Q123	566070920	1
Q123	231070534	1
Q123	231070315	1
Q123	231070477	1
Q123	231070213	
Q123	716070272	1
Q123	404070569	1
Q123	231070136	
Q123	504070335	1
Q123	716070844	1
Q123	504070259	1
Q123	434070101	1
Q123	788070975	1
Q123	434070003	1
Q123	231070653	1
Q123	716070739	1
Q123	716071022	1
Q123	716070503	1
Q123	716070892	1
Q123	124072835	1
Q123	484070821	1
Q123	630070014	1
Q123	840073098	1
Q123	840072443	1
Q123	320070752	1
Q123	484071203	1
Q123	484071663	1
Q123	320070603	1
Q123	124075104	1
Q123	124070063	1
Q123	320070876	1
Q123	124075822	1
Q123	840071424	1
Q123	840072119	1
Q123	840073543	0
Q123	840071765	0
Q123	840071155	0
Q123	558070489	1
Q123	630070264	1
Q123	840072116	1
Q123	484071509	1
Q123	124070487	
Q123	124070992	
Q123	484070928	1
Q123	558070865	1
Q123	320071182	1
Q123	484070817	1
Q123	558071178	1
Q123	558070862	1
Q123	124070729	1
Q123	124073164	1
Q123	320070322	1
Q123	124073883	1
Q123	124071240	1
Q123	558070276	1
Q123	558071100	1
Q123	558070780	1
Q123	558070861	1
Q123	484071258	1
Q123	36071770	1
Q123	36071463	1
Q123	36071721	1
Q123	36070219	1
Q123	36070957	1
Q123	36070923	1
Q123	554070133	1
Q123	36070409	1
Q123	554070083	1
Q123	554070550	1
Q123	36071206	2
Q123	36071426	2
Q123	554070629	1
Q123	36070231	2
Q123	36070246	2
Q123	554070699	0
Q123	554070205	0
Q123	554070913	0
Q123	36070585	1
Q123	554070506	0
Q123	36070463	1
Q123	554070073	1
Q123	554070165	1
Q123	36070651	1
Q123	36070626	1
Q123	36071441	1
Q123	554070512	1
Q123	36071557	1
Q123	36071788	1
Q123	36070625	1
Q131	398070287	3
Q131	586070370	3
Q131	702070005	4
Q131	417071180	3
Q131	392071004	3
Q131	446070185	3
Q131	764070816	3
Q131	792071505	3
Q131	364071281	3
Q131	764071077	3
Q131	702070561	3
Q131	344071903	3
Q131	422071111	3
Q131	156072978	3
Q131	422070042	3
Q131	156072298	3
Q131	104070831	2
Q131	360070690	2
Q131	792071289	2
Q131	104070703	2
Q131	704070554	3
Q131	360072613	3
Q131	398070500	3
Q131	364072751	3
Q131	417070806	3
Q131	792070247	3
Q131	360070478	3
Q131	104070692	3
Q131	104070660	3
Q131	360073184	3
Q131	417070789	3
Q131	608070945	3
Q131	156072650	2
Q131	368070985	3
Q131	368070723	3
Q131	462070199	3
Q131	458070170	3
Q131	764070510	3
Q131	156070724	2
Q131	462070093	3
Q131	643071267	3
Q131	276071392	3
Q131	276071193	3
Q131	528070499	3
Q131	51070651	3
Q131	804070158	2
Q131	643070637	3
Q131	642070182	2
Q131	826071235	3
Q131	196070074	3
Q131	276070072	3
Q131	826072226	3
